# Device, ACE0398688
# Generated, 14.04.2026 14:19:39
txstart2: id 0xffffffffffffffff, socket 1, 2026-01-24 07:40:58 2593.341kWh 050FE8E3210000 3 2 N
mv: socket 1, 2026-02-07 12:53:54 2947.588 N
mv: socket 1, 2026-02-07 12:59:05 2947.588 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-07 12:59:05 2947.588kWh 050FE8E3210000 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-09 07:31:19 2947.588kWh 050FE8E3210000 3 2 N
mv: socket 1, 2026-02-09 07:31:19 2947.588 N
mv: socket 1, 2026-02-09 07:31:21 2947.588 N
mv: socket 1, 2026-02-09 07:46:20 2949.382 N
mv: socket 1, 2026-02-09 08:01:20 2951.274 N
mv: socket 1, 2026-02-09 08:16:20 2953.168 N
mv: socket 1, 2026-02-09 08:31:20 2955.057 N
mv: socket 1, 2026-02-09 08:46:21 2956.951 N
mv: socket 1, 2026-02-09 09:01:20 2958.838 N
mv: socket 1, 2026-02-09 09:16:20 2960.728 N
mv: socket 1, 2026-02-09 09:31:20 2962.618 N
mv: socket 1, 2026-02-09 09:46:20 2964.508 N
mv: socket 1, 2026-02-09 10:01:20 2966.393 N
mv: socket 1, 2026-02-09 10:16:20 2968.280 N
mv: socket 1, 2026-02-09 10:31:20 2970.165 N
mv: socket 1, 2026-02-09 10:46:20 2970.938 N
mv: socket 1, 2026-02-09 11:01:20 2970.938 N
mv: socket 1, 2026-02-09 11:16:21 2970.938 N
mv: socket 1, 2026-02-09 11:31:21 2970.938 N
mv: socket 1, 2026-02-09 11:46:20 2970.938 N
mv: socket 1, 2026-02-09 12:01:20 2970.938 N
mv: socket 1, 2026-02-09 12:16:20 2970.938 N
mv: socket 1, 2026-02-09 12:31:20 2970.938 N
mv: socket 1, 2026-02-09 12:46:20 2970.938 N
mv: socket 1, 2026-02-09 13:01:20 2970.938 N
mv: socket 1, 2026-02-09 13:16:20 2970.938 N
mv: socket 1, 2026-02-09 13:31:20 2970.938 N
mv: socket 1, 2026-02-09 13:46:20 2970.938 N
mv: socket 1, 2026-02-09 14:01:20 2970.938 N
mv: socket 1, 2026-02-09 14:16:20 2970.938 N
mv: socket 1, 2026-02-09 14:31:20 2970.938 N
mv: socket 1, 2026-02-09 14:46:20 2970.938 N
mv: socket 1, 2026-02-09 15:01:20 2970.938 N
mv: socket 1, 2026-02-09 15:16:20 2970.938 N
mv: socket 1, 2026-02-09 15:31:20 2970.938 N
mv: socket 1, 2026-02-09 15:46:20 2970.938 N
mv: socket 1, 2026-02-09 16:01:20 2970.938 N
mv: socket 1, 2026-02-09 16:16:20 2970.938 N
mv: socket 1, 2026-02-09 16:31:20 2970.938 N
mv: socket 1, 2026-02-09 16:46:20 2970.938 N
mv: socket 1, 2026-02-09 17:01:20 2970.938 N
mv: socket 1, 2026-02-09 17:16:21 2970.938 N
mv: socket 1, 2026-02-09 17:31:20 2970.938 N
mv: socket 1, 2026-02-09 17:46:20 2970.938 N
mv: socket 1, 2026-02-09 17:47:00 2970.938 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-09 17:47:00 2970.938kWh 050FE8E3210000 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-10 07:52:32 2970.938kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-10 07:52:32 2970.938 N
mv: socket 1, 2026-02-10 07:52:34 2970.938 N
mv: socket 1, 2026-02-10 08:07:33 2971.971 N
mv: socket 1, 2026-02-10 08:22:33 2973.009 N
mv: socket 1, 2026-02-10 08:37:33 2973.123 N
mv: socket 1, 2026-02-10 08:52:33 2973.123 N
mv: socket 1, 2026-02-10 09:07:33 2973.123 N
mv: socket 1, 2026-02-10 09:22:33 2973.123 N
mv: socket 1, 2026-02-10 09:37:33 2973.123 N
mv: socket 1, 2026-02-10 09:52:33 2973.123 N
mv: socket 1, 2026-02-10 10:07:33 2973.123 N
mv: socket 1, 2026-02-10 10:22:33 2973.925 N
mv: socket 1, 2026-02-10 10:37:33 2974.961 N
mv: socket 1, 2026-02-10 10:52:33 2975.176 N
mv: socket 1, 2026-02-10 11:07:33 2975.980 N
mv: socket 1, 2026-02-10 11:22:34 2977.018 N
mv: socket 1, 2026-02-10 11:37:33 2977.233 N
mv: socket 1, 2026-02-10 11:52:33 2978.038 N
mv: socket 1, 2026-02-10 12:07:33 2979.074 N
mv: socket 1, 2026-02-10 12:22:33 2980.694 N
mv: socket 1, 2026-02-10 12:37:33 2983.453 N
mv: socket 1, 2026-02-10 12:52:33 2986.171 N
mv: socket 1, 2026-02-10 13:07:33 2988.898 N
mv: socket 1, 2026-02-10 13:22:33 2991.654 N
mv: socket 1, 2026-02-10 13:37:33 2994.416 N
mv: socket 1, 2026-02-10 13:52:33 2996.661 N
mv: socket 1, 2026-02-10 14:07:33 2996.661 N
mv: socket 1, 2026-02-10 14:22:33 2996.661 N
mv: socket 1, 2026-02-10 14:37:33 2996.661 N
mv: socket 1, 2026-02-10 14:52:33 2996.661 N
mv: socket 1, 2026-02-10 15:07:33 2996.661 N
mv: socket 1, 2026-02-10 15:22:34 2996.661 N
mv: socket 1, 2026-02-10 15:37:33 2996.661 N
mv: socket 1, 2026-02-10 15:52:33 2996.661 N
mv: socket 1, 2026-02-10 16:07:33 2996.661 N
mv: socket 1, 2026-02-10 16:22:34 2996.661 N
mv: socket 1, 2026-02-10 16:37:33 2996.661 N
mv: socket 1, 2026-02-10 16:52:33 2996.661 N
mv: socket 1, 2026-02-10 17:07:33 2996.661 N
mv: socket 1, 2026-02-10 17:22:33 2996.661 N
mv: socket 1, 2026-02-10 17:37:33 2996.661 N
mv: socket 1, 2026-02-10 17:52:33 2996.661 N
mv: socket 1, 2026-02-10 18:07:33 2996.661 N
mv: socket 1, 2026-02-10 18:19:22 2996.661 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-10 18:19:22 2996.661kWh 0421102A577481 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-11 07:21:56 2996.661kWh 050FE8E3210000 3 2 N
mv: socket 1, 2026-02-11 07:21:56 2996.661 N
mv: socket 1, 2026-02-11 07:21:58 2996.661 N
mv: socket 1, 2026-02-11 07:36:57 2996.801 N
mv: socket 1, 2026-02-11 07:51:57 2996.801 N
mv: socket 1, 2026-02-11 08:06:57 2996.801 N
mv: socket 1, 2026-02-11 08:21:57 2996.801 N
mv: socket 1, 2026-02-11 08:36:57 2996.801 N
mv: socket 1, 2026-02-11 08:51:57 2996.801 N
mv: socket 1, 2026-02-11 09:06:57 2996.801 N
mv: socket 1, 2026-02-11 09:21:57 2996.801 N
mv: socket 1, 2026-02-11 09:36:57 2996.801 N
mv: socket 1, 2026-02-11 09:51:58 2996.801 N
mv: socket 1, 2026-02-11 10:06:57 2996.801 N
mv: socket 1, 2026-02-11 10:21:57 2996.801 N
mv: socket 1, 2026-02-11 10:36:57 2996.801 N
mv: socket 1, 2026-02-11 10:51:57 2996.801 N
mv: socket 1, 2026-02-11 11:06:58 2996.801 N
mv: socket 1, 2026-02-11 11:21:57 2996.801 N
mv: socket 1, 2026-02-11 11:36:58 2996.801 N
mv: socket 1, 2026-02-11 11:51:57 2996.801 N
mv: socket 1, 2026-02-11 12:06:57 2996.801 N
mv: socket 1, 2026-02-11 12:21:57 2996.801 N
mv: socket 1, 2026-02-11 12:36:57 2996.801 N
mv: socket 1, 2026-02-11 12:51:57 2996.801 N
mv: socket 1, 2026-02-11 13:06:57 2996.801 N
mv: socket 1, 2026-02-11 13:21:57 2996.801 N
mv: socket 1, 2026-02-11 13:36:57 2996.801 N
mv: socket 1, 2026-02-11 13:51:57 2996.801 N
mv: socket 1, 2026-02-11 14:06:57 2996.801 N
mv: socket 1, 2026-02-11 14:21:57 2996.801 N
mv: socket 1, 2026-02-11 14:36:57 2996.801 N
mv: socket 1, 2026-02-11 14:51:57 2996.801 N
mv: socket 1, 2026-02-11 15:06:57 2996.801 N
mv: socket 1, 2026-02-11 15:21:57 2996.801 N
mv: socket 1, 2026-02-11 15:36:57 2996.801 N
mv: socket 1, 2026-02-11 15:51:57 2996.801 N
mv: socket 1, 2026-02-11 16:06:57 2996.801 N
mv: socket 1, 2026-02-11 16:21:57 2996.801 N
mv: socket 1, 2026-02-11 16:36:57 2996.801 N
mv: socket 1, 2026-02-11 16:51:57 2996.801 N
mv: socket 1, 2026-02-11 17:06:57 2996.801 N
mv: socket 1, 2026-02-11 17:21:57 2996.801 N
mv: socket 1, 2026-02-11 17:33:08 2996.801 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-11 17:33:08 2996.801kWh 050FE8E3210000 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-12 07:35:33 2996.801kWh 050FE8E3210000 3 2 N
mv: socket 1, 2026-02-12 07:35:33 2996.801 N
mv: socket 1, 2026-02-12 07:35:34 2996.801 N
mv: socket 1, 2026-02-12 07:50:34 2996.935 N
mv: socket 1, 2026-02-12 08:05:34 2996.935 N
mv: socket 1, 2026-02-12 08:20:34 2996.935 N
mv: socket 1, 2026-02-12 08:35:35 2996.935 N
mv: socket 1, 2026-02-12 08:50:34 2996.935 N
mv: socket 1, 2026-02-12 09:05:34 2996.935 N
mv: socket 1, 2026-02-12 09:20:34 2996.935 N
mv: socket 1, 2026-02-12 09:35:34 2996.935 N
mv: socket 1, 2026-02-12 09:50:34 2996.935 N
mv: socket 1, 2026-02-12 10:05:34 2996.935 N
mv: socket 1, 2026-02-12 10:20:34 2996.935 N
mv: socket 1, 2026-02-12 10:35:34 2996.935 N
mv: socket 1, 2026-02-12 10:50:34 2996.935 N
mv: socket 1, 2026-02-12 11:05:34 2996.935 N
mv: socket 1, 2026-02-12 11:20:35 2996.935 N
mv: socket 1, 2026-02-12 11:35:34 2996.935 N
mv: socket 1, 2026-02-12 11:50:34 2996.935 N
mv: socket 1, 2026-02-12 12:05:34 2996.935 N
mv: socket 1, 2026-02-12 12:20:34 2996.935 N
mv: socket 1, 2026-02-12 12:35:35 2996.935 N
mv: socket 1, 2026-02-12 12:50:34 2996.935 N
mv: socket 1, 2026-02-12 13:05:34 2996.935 N
mv: socket 1, 2026-02-12 13:20:34 2996.935 N
mv: socket 1, 2026-02-12 13:35:34 2996.935 N
mv: socket 1, 2026-02-12 13:50:34 2996.935 N
mv: socket 1, 2026-02-12 14:05:34 2996.935 N
mv: socket 1, 2026-02-12 14:20:34 2996.935 N
mv: socket 1, 2026-02-12 14:35:34 2997.685 N
mv: socket 1, 2026-02-12 14:50:34 3000.421 N
mv: socket 1, 2026-02-12 15:05:34 3003.159 N
mv: socket 1, 2026-02-12 15:20:34 3005.890 N
mv: socket 1, 2026-02-12 15:35:34 3008.627 N
mv: socket 1, 2026-02-12 15:50:34 3011.359 N
mv: socket 1, 2026-02-12 16:05:34 3014.087 N
mv: socket 1, 2026-02-12 16:20:34 3016.815 N
mv: socket 1, 2026-02-12 16:35:34 3019.544 N
mv: socket 1, 2026-02-12 16:50:34 3022.272 N
mv: socket 1, 2026-02-12 17:05:34 3022.323 N
mv: socket 1, 2026-02-12 17:08:21 3022.323 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-12 17:08:21 3022.323kWh 050FE8E3210000 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-13 07:31:36 3022.323kWh 050FE8E3210000 3 2 N
mv: socket 1, 2026-02-13 07:31:36 3022.323 N
mv: socket 1, 2026-02-13 07:31:38 3022.323 N
mv: socket 1, 2026-02-13 07:46:37 3022.554 N
mv: socket 1, 2026-02-13 08:01:37 3022.554 N
mv: socket 1, 2026-02-13 08:16:37 3022.554 N
mv: socket 1, 2026-02-13 08:31:37 3022.554 N
mv: socket 1, 2026-02-13 08:46:37 3022.554 N
mv: socket 1, 2026-02-13 09:01:37 3022.554 N
mv: socket 1, 2026-02-13 09:16:37 3022.554 N
mv: socket 1, 2026-02-13 09:31:37 3022.554 N
mv: socket 1, 2026-02-13 09:46:37 3022.554 N
mv: socket 1, 2026-02-13 10:01:37 3022.554 N
mv: socket 1, 2026-02-13 10:16:37 3022.554 N
mv: socket 1, 2026-02-13 10:31:37 3022.554 N
mv: socket 1, 2026-02-13 10:46:37 3022.554 N
mv: socket 1, 2026-02-13 11:01:37 3022.554 N
mv: socket 1, 2026-02-13 11:16:37 3022.554 N
mv: socket 1, 2026-02-13 11:31:37 3022.663 N
mv: socket 1, 2026-02-13 11:46:37 3023.700 N
mv: socket 1, 2026-02-13 12:01:37 3024.733 N
mv: socket 1, 2026-02-13 12:16:37 3025.767 N
mv: socket 1, 2026-02-13 12:31:37 3028.479 N
mv: socket 1, 2026-02-13 12:46:37 3031.237 N
mv: socket 1, 2026-02-13 13:01:37 3033.999 N
mv: socket 1, 2026-02-13 13:16:37 3036.758 N
mv: socket 1, 2026-02-13 13:31:37 3039.517 N
mv: socket 1, 2026-02-13 13:46:37 3042.278 N
mv: socket 1, 2026-02-13 14:01:37 3045.037 N
mv: socket 1, 2026-02-13 14:16:37 3047.789 N
mv: socket 1, 2026-02-13 14:31:37 3050.545 N
mv: socket 1, 2026-02-13 14:46:37 3053.300 N
mv: socket 1, 2026-02-13 15:01:37 3056.057 N
mv: socket 1, 2026-02-13 15:16:37 3058.810 N
mv: socket 1, 2026-02-13 15:31:37 3061.563 N
mv: socket 1, 2026-02-13 15:46:37 3064.318 N
mv: socket 1, 2026-02-13 16:01:37 3067.075 N
mv: socket 1, 2026-02-13 16:16:37 3069.829 N
mv: socket 1, 2026-02-13 16:31:37 3070.949 N
mv: socket 1, 2026-02-13 16:46:37 3070.949 N
mv: socket 1, 2026-02-13 17:01:37 3070.949 N
mv: socket 1, 2026-02-13 17:16:37 3070.949 N
mv: socket 1, 2026-02-13 17:31:37 3070.949 N
mv: socket 1, 2026-02-13 17:46:37 3070.949 N
mv: socket 1, 2026-02-13 18:01:37 3070.949 N
mv: socket 1, 2026-02-13 18:02:31 3070.949 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-13 18:02:31 3070.949kWh 050FE8E3210000 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-14 07:35:45 3070.949kWh 050FE8E3210000 3 2 N
mv: socket 1, 2026-02-14 07:35:45 3070.949 N
mv: socket 1, 2026-02-14 07:35:47 3070.949 N
mv: socket 1, 2026-02-14 07:50:46 3071.014 N
mv: socket 1, 2026-02-14 08:05:46 3071.014 N
mv: socket 1, 2026-02-14 08:20:46 3071.014 N
mv: socket 1, 2026-02-14 08:35:46 3071.014 N
mv: socket 1, 2026-02-14 08:50:46 3071.014 N
mv: socket 1, 2026-02-14 09:05:46 3071.014 N
mv: socket 1, 2026-02-14 09:20:46 3071.014 N
mv: socket 1, 2026-02-14 09:35:46 3071.014 N
mv: socket 1, 2026-02-14 09:50:46 3071.014 N
mv: socket 1, 2026-02-14 10:05:46 3072.745 N
mv: socket 1, 2026-02-14 10:20:46 3075.511 N
mv: socket 1, 2026-02-14 10:35:46 3078.271 N
mv: socket 1, 2026-02-14 10:50:46 3081.032 N
mv: socket 1, 2026-02-14 11:05:46 3083.794 N
mv: socket 1, 2026-02-14 11:20:46 3086.559 N
mv: socket 1, 2026-02-14 11:35:47 3089.328 N
mv: socket 1, 2026-02-14 11:50:46 3092.093 N
mv: socket 1, 2026-02-14 12:05:46 3093.527 N
mv: socket 1, 2026-02-14 12:20:46 3093.527 N
mv: socket 1, 2026-02-14 12:35:46 3093.527 N
mv: socket 1, 2026-02-14 12:50:46 3093.527 N
mv: socket 1, 2026-02-14 13:05:46 3093.527 N
mv: socket 1, 2026-02-14 13:20:46 3093.527 N
mv: socket 1, 2026-02-14 13:35:47 3093.527 N
mv: socket 1, 2026-02-14 13:50:46 3093.527 N
mv: socket 1, 2026-02-14 14:05:46 3093.527 N
mv: socket 1, 2026-02-14 14:20:46 3093.527 N
mv: socket 1, 2026-02-14 14:35:47 3093.527 N
mv: socket 1, 2026-02-14 14:50:46 3093.527 N
mv: socket 1, 2026-02-14 15:05:46 3093.527 N
mv: socket 1, 2026-02-14 15:20:46 3093.527 N
mv: socket 1, 2026-02-14 15:35:46 3093.527 N
mv: socket 1, 2026-02-14 15:36:13 3093.527 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-14 15:36:13 3093.527kWh 050FE8E3210000 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-16 09:33:36 3093.527kWh 050FE8E3210000 3 2 N
mv: socket 1, 2026-02-16 09:33:36 3093.527 N
mv: socket 1, 2026-02-16 09:33:37 3093.527 N
mv: socket 1, 2026-02-16 09:48:37 3093.640 N
mv: socket 1, 2026-02-16 10:03:37 3093.640 N
mv: socket 1, 2026-02-16 10:18:37 3093.640 N
mv: socket 1, 2026-02-16 10:33:37 3093.640 N
mv: socket 1, 2026-02-16 10:48:37 3093.640 N
mv: socket 1, 2026-02-16 11:03:37 3093.640 N
mv: socket 1, 2026-02-16 11:18:37 3093.640 N
mv: socket 1, 2026-02-16 11:33:37 3093.640 N
mv: socket 1, 2026-02-16 11:48:37 3093.640 N
mv: socket 1, 2026-02-16 12:03:37 3093.640 N
mv: socket 1, 2026-02-16 12:18:37 3093.988 N
mv: socket 1, 2026-02-16 12:33:37 3096.736 N
mv: socket 1, 2026-02-16 12:48:37 3099.487 N
mv: socket 1, 2026-02-16 13:03:37 3102.241 N
mv: socket 1, 2026-02-16 13:18:37 3104.990 N
mv: socket 1, 2026-02-16 13:33:37 3107.732 N
mv: socket 1, 2026-02-16 13:48:37 3110.479 N
mv: socket 1, 2026-02-16 14:03:37 3113.225 N
mv: socket 1, 2026-02-16 14:18:37 3115.966 N
mv: socket 1, 2026-02-16 14:33:37 3118.710 N
mv: socket 1, 2026-02-16 14:48:37 3121.455 N
mv: socket 1, 2026-02-16 15:03:37 3124.202 N
mv: socket 1, 2026-02-16 15:18:37 3126.945 N
mv: socket 1, 2026-02-16 15:33:37 3129.690 N
mv: socket 1, 2026-02-16 15:48:37 3132.434 N
mv: socket 1, 2026-02-16 16:03:37 3133.792 N
mv: socket 1, 2026-02-16 16:18:37 3133.792 N
mv: socket 1, 2026-02-16 16:33:37 3133.792 N
mv: socket 1, 2026-02-16 16:48:38 3133.792 N
mv: socket 1, 2026-02-16 17:03:37 3133.792 N
mv: socket 1, 2026-02-16 17:09:10 3133.792 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-16 17:09:10 3133.792kWh 050FE8E3210000 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-17 09:16:32 3133.792kWh 050FE8E3210000 3 2 N
mv: socket 1, 2026-02-17 09:16:32 3133.792 N
mv: socket 1, 2026-02-17 09:16:34 3133.792 N
mv: socket 1, 2026-02-17 09:26:25 3133.792 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-17 09:26:25 3133.792kWh 050FE8E3210000 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-17 09:35:27 3133.792kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-17 09:35:27 3133.792 N
mv: socket 1, 2026-02-17 09:35:29 3133.792 N
mv: socket 1, 2026-02-17 09:50:28 3133.792 N
mv: socket 1, 2026-02-17 10:05:28 3133.792 N
mv: socket 1, 2026-02-17 10:20:28 3133.792 N
mv: socket 1, 2026-02-17 10:35:28 3133.792 N
mv: socket 1, 2026-02-17 10:50:28 3133.792 N
mv: socket 1, 2026-02-17 11:05:28 3133.792 N
mv: socket 1, 2026-02-17 11:20:28 3133.792 N
mv: socket 1, 2026-02-17 11:35:28 3133.792 N
mv: socket 1, 2026-02-17 11:50:28 3133.792 N
mv: socket 1, 2026-02-17 12:05:28 3133.792 N
mv: socket 1, 2026-02-17 12:20:28 3133.792 N
mv: socket 1, 2026-02-17 12:35:28 3133.792 N
mv: socket 1, 2026-02-17 12:50:28 3133.792 N
mv: socket 1, 2026-02-17 13:05:28 3133.792 N
mv: socket 1, 2026-02-17 13:20:28 3133.792 N
mv: socket 1, 2026-02-17 13:35:28 3133.792 N
mv: socket 1, 2026-02-17 13:50:28 3133.792 N
mv: socket 1, 2026-02-17 14:05:29 3133.792 N
mv: socket 1, 2026-02-17 14:20:28 3133.792 N
mv: socket 1, 2026-02-17 14:35:28 3133.792 N
mv: socket 1, 2026-02-17 14:50:28 3133.792 N
mv: socket 1, 2026-02-17 15:05:28 3133.792 N
mv: socket 1, 2026-02-17 15:20:28 3133.792 N
mv: socket 1, 2026-02-17 15:35:28 3133.792 N
mv: socket 1, 2026-02-17 15:50:28 3133.792 N
mv: socket 1, 2026-02-17 16:05:28 3133.792 N
mv: socket 1, 2026-02-17 16:20:28 3133.792 N
mv: socket 1, 2026-02-17 16:35:28 3133.792 N
mv: socket 1, 2026-02-17 16:50:28 3133.792 N
mv: socket 1, 2026-02-17 17:05:28 3133.792 N
mv: socket 1, 2026-02-17 17:06:21 3133.792 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-17 17:06:21 3133.792kWh 0421102A577481 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-18 07:23:33 3133.792kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-18 07:23:33 3133.792 N
mv: socket 1, 2026-02-18 07:23:35 3133.792 N
mv: socket 1, 2026-02-18 07:38:34 3133.792 N
mv: socket 1, 2026-02-18 07:53:34 3133.792 N
mv: socket 1, 2026-02-18 08:08:34 3133.792 N
mv: socket 1, 2026-02-18 08:22:17 3133.792 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-18 08:22:17 3133.792kWh 0421102A577481 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-18 08:30:56 3133.792kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-18 08:30:56 3133.792 N
mv: socket 1, 2026-02-18 08:30:58 3133.792 N
mv: socket 1, 2026-02-18 08:34:53 3134.023 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-18 08:34:53 3134.023kWh 0421102A577481 13 2 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-18 09:00:08 3134.023kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-18 09:00:08 3134.023 N
mv: socket 1, 2026-02-18 09:00:10 3134.023 N
mv: socket 1, 2026-02-18 09:15:09 3135.020 N
mv: socket 1, 2026-02-18 09:30:09 3135.806 N
mv: socket 1, 2026-02-18 09:45:09 3135.806 N
mv: socket 1, 2026-02-18 10:00:09 3135.806 N
mv: socket 1, 2026-02-18 10:15:09 3135.806 N
mv: socket 1, 2026-02-18 10:30:09 3135.806 N
mv: socket 1, 2026-02-18 10:45:09 3135.806 N
mv: socket 1, 2026-02-18 11:00:09 3135.806 N
mv: socket 1, 2026-02-18 11:15:09 3135.806 N
mv: socket 1, 2026-02-18 11:20:59 3135.806 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-18 11:20:59 3135.806kWh 0421102A577481 13 2 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-18 11:21:14 3135.806kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-18 11:21:14 3135.806 N
mv: socket 1, 2026-02-18 11:21:16 3135.806 N
mv: socket 1, 2026-02-18 11:22:00 3135.806 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-18 11:22:00 3135.806kWh 0421102A577481 13 2 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-19 10:56:28 3135.806kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-19 10:56:28 3135.806 N
mv: socket 1, 2026-02-19 10:56:29 3135.806 N
mv: socket 1, 2026-02-19 11:11:29 3137.233 N
mv: socket 1, 2026-02-19 11:22:05 3137.233 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-19 11:22:05 3137.233kWh 0421102A577481 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-19 11:35:19 3137.233kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-19 11:35:19 3137.233 N
mv: socket 1, 2026-02-19 11:35:20 3137.233 N
mv: socket 1, 2026-02-19 11:39:06 3137.510 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-19 11:39:06 3137.510kWh 0421102A577481 13 2 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-19 11:51:30 3137.510kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-19 11:51:30 3137.510 N
mv: socket 1, 2026-02-19 11:51:32 3137.510 N
mv: socket 1, 2026-02-19 12:06:31 3140.048 N
mv: socket 1, 2026-02-19 12:21:31 3142.779 N
mv: socket 1, 2026-02-19 12:36:31 3145.508 N
mv: socket 1, 2026-02-19 12:51:31 3148.236 N
mv: socket 1, 2026-02-19 13:06:31 3150.967 N
mv: socket 1, 2026-02-19 13:21:31 3153.698 N
mv: socket 1, 2026-02-19 13:36:31 3156.433 N
mv: socket 1, 2026-02-19 13:51:31 3159.166 N
mv: socket 1, 2026-02-19 14:06:31 3161.840 N
mv: socket 1, 2026-02-19 14:21:31 3161.840 N
mv: socket 1, 2026-02-19 14:36:31 3161.840 N
mv: socket 1, 2026-02-19 14:51:31 3161.840 N
mv: socket 1, 2026-02-19 14:54:12 3161.840 N
txstop2: id 0xffffffffffffffff, socket 1, 2026-02-19 14:54:12 3161.840kWh 0421102A577481 6 5 N
txstart2: id 0xffffffffffffffff, socket 1, 2026-02-20 07:55:57 3161.840kWh 0421102A577481 3 2 N
mv: socket 1, 2026-02-20 07:55:57 3161.840 N
mv: socket 1, 2026-02-20 07:55:59 3161.840 N
mv: socket 1, 2026-02-20 08:10:58 3164.429 N
mv: socket 1, 2026-02-20 08:25:58 3165.000 N
mv: socket 1, 2026-02-20 08:40:58 3165.000 N
mv: socket 1, 2026-02-20 08:55:58 3165.000 N
mv: socket 1, 2026-02-20 09:10:58 3165.593 N
mv: socket 1, 2026-02-20 09:25:58 3166.634 N
mv: socket 1, 2026-02-20 09:40:58 3167.161 N
mv: socket 1, 2026-02-20 09:55:58 3167.475 N
mv: socket 1, 2026-02-20 10:10:58 3168.612 N
mv: socket 1, 2026-02-20 10:25:58 3170.037 N
mv: socket 1, 2026-02-20 10:40:58 3172.778 N
mv: socket 1, 2026-02-20 10:55:58 3175.526 N
mv: socket 1, 2026-02-20 11:10:58 3178.283 N
mv: socket 1, 2026-02-20 11:25:59 3181.030 N
mv: socket 1, 2026-02-20 11:40:58 3181.045 N
mv: socket 1, 2026-02-20 11:55:58 3181.637 N
mv: socket 1, 2026-02-20 12:10:58 3182.668 N
mv: socket 1, 2026-02-20 12:25:58 3183.695 N
mv: socket 1, 2026-02-20 12:40:58 3186.342 N
mv: socket 1, 2026-02-20 12:55:58 3187.678 N
mv: socket 1, 2026-02-20 13:10:58 3187.678 N
mv: socket 1, 2026-02-20 13:25:58 3187.678 N
mv: socket 1, 2026-02-20 13:40:58 3187.678 N
mv: socket 1, 2026-02-20 13:55:58 3187.678 N
mv: socket 1, 2026-02-20 14:10:58 3187.678 N
mv: socket 1, 2026-02-20 14:25:58 3187.678 N
mv: socket 1, 2026-02-20 14:40:59 3187.678 N
mv: socket 1, 2026-02-20 14:55:58 3187.678 N
mv: socket 1, 2026-02-20 15:10:58 3187.678 N
mv: socket 1, 2026-02-20 15:25:58 3187.678 N
mv: socket 1, 2026-02-20 15:40:58 3187.678 N
mv: socket 1, 2026-02-20 15:55:58 3187.678 N
mv: socket 1, 2026-02-20 16:10:58 3187.678 N
mv: socket 1, 2026-02-20 16:25:58 3187.678 N
mv: socket 1, 2026-02-20 16:40:58 3187.678 N
mv: socket 1, 2026-02-20 16:55:58 3187.678 N
mv: socket 1, 2026-02-20 17:10:58 3187.678 N
mv: socket 1, 2026-02-20 17:25:38 3187.678 N
